,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes,plot
110,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.2727272727272727,0.0,0.2,0.3125,4.0
2720,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3652173913043478,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0
3071,1.0,0.2576489533011272,0.018402920069761457,0.287833827893175,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.20869565217391306,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.4854368932038835,1.0,0.2272727272727273,0.0,0.0,0.375,2.0
2775,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.1825243508144051,0.12820512820512822,0.22480620155038764,0.2857142857142857,0.20926756352765322,0.3652173913043478,0.07142857142857142,0.0,0.04175365344467641,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,7.0
1226,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
2971,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.1565217391304348,0.42857142857142855,0.9749999999999999,1.0,0.0,1.5540015540015543e-05,0.5,0.8571428571428571,0.0,0.3333333333333333,0.09090909090909091,0.2222222222222222,0.06666666666666667,0.0,2.0
1282,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.2727272727272727,0.0,0.2,0.25,4.0
4034,0.0,0.24154589371980675,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.28695652173913044,0.42857142857142855,0.9749999999999999,1.0,0.75,0.023310023310023312,0.0,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.4545454545454546,0.3333333333333333,0.5333333333333333,0.0,2.0
4547,0.03488372093023256,0.20128824476650564,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.2608695652173913,0.0,0.0,0.020876826722338204,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.2912621359223301,0.3333333333333333,0.13636363636363635,0.2222222222222222,0.0,0.125,7.0
2434,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8917990117331274,0.9999999999999999,1.0000000000000002,0.047619047619047616,0.6347016212487064,0.1565217391304348,0.5,1.0,0.4801670146137787,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
1948,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2176830632206113,0.3589743589743589,0.18789221114802512,0.23809523809523808,0.3127515235138553,0.3130434782608696,0.3571428571428571,0.20833333333333331,0.04175365344467641,0.0,0.00019425019425019428,0.5,0.8571428571428571,0.4368932038834951,0.6666666666666666,0.13636363636363635,0.0,0.06666666666666667,0.25,5.0
2117,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.2272727272727273,0.0,0.13333333333333333,0.25,4.0
1658,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.4173913043478261,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3679,0.023255813953488372,0.0966183574879227,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.07608695652173914,0.0,0.0,0.020876826722338204,0.25,0.007770007770007771,1.0,0.7999999999999999,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,1.0
274,0.18604651162790697,0.04830917874396135,0.045453592429166384,0.3026706231454006,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.2608695652173913,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.6601941747572815,0.6666666666666666,0.4545454545454546,0.7777777777777777,0.26666666666666666,0.0625,2.0
2504,0.0,0.11272141706924316,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.4173913043478261,0.0,0.0,0.020876826722338204,0.75,0.005827505827505828,0.0,0.7999999999999999,0.33980582524271846,0.3333333333333333,0.4545454545454546,0.7777777777777777,0.26666666666666666,0.125,1.0
1442,0.023255813953488372,0.040257648953301126,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.1565217391304348,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
4381,0.4418604651162791,0.004428341384863124,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.06086956521739131,0.0,0.0,0.020876826722338204,1.0,1.5540015540015543e-05,0.5,0.7999999999999999,0.6601941747572815,1.0,0.2272727272727273,0.1111111111111111,0.0,0.3125,10.0
4203,0.13953488372093026,0.01610305958132045,0.013992318615444728,0.287833827893175,0.0,0.0,0.0,0.0,0.6666666666666665,0.1972466803587043,0.10256410256410256,0.18789221114802512,0.23809523809523808,0.17477291019891916,0.3130434782608696,0.03571428571428571,0.0,0.04175365344467641,0.0,0.0007770007770007771,0.0,0.8571428571428571,0.6601941747572815,0.6666666666666666,0.0,0.0,0.0,0.0,7.0
1022,0.03488372093023256,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
2803,0.023255813953488372,0.12077294685990338,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.18695652173913044,0.07142857142857142,0.0,0.0,0.25,0.011655011655011656,0.0,0.8571428571428571,0.2912621359223301,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
2398,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8430363787949652,0.9999999999999999,0.926172019195275,0.09523809523809523,0.6484994825802001,0.1565217391304348,0.5357142857142857,1.0,0.5219206680584552,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
2576,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.25,0.25106590447832106,0.41025641025641024,0.3333333333333333,1.0,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.3652173913043478,0.42857142857142855,1.0,0.4384133611691023,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
3328,0.0,0.08051529790660225,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.043478260869565216,0.0,0.0,0.020876826722338204,0.75,0.0271950271950272,1.0,0.8571428571428571,0.0,1.0,0.13636363636363635,0.0,0.0,0.25,1.0
2610,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.20869565217391306,0.42857142857142855,0.9749999999999999,1.0,0.25,0.003496503496503497,0.0,0.8571428571428571,0.3883495145631068,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
2327,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8430363787949652,0.9999999999999999,0.926172019195275,0.09523809523809523,0.6484994825802001,0.1565217391304348,0.5357142857142857,1.0,0.5219206680584552,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.13333333333333333,0.375,4.0
3884,0.03488372093023256,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.1565217391304348,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0038850038850038854,0.0,0.7999999999999999,0.6310679611650485,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
3819,0.20930232558139533,0.0966183574879227,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.4173913043478261,0.0,0.0,0.020876826722338204,0.25,0.038850038850038855,0.0,0.8428571428571429,0.5097087378640777,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1930,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,1.0,0.8571428571428571,0.1941747572815534,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
1260,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.2727272727272727,0.0,0.0,0.4375,4.0
326,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.3130434782608696,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,0.00031080031080031085,0.0,0.7999999999999999,0.0,0.6666666666666666,0.045454545454545456,0.1111111111111111,0.06666666666666667,0.0625,9.0
3452,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.20833333333333334,0.25106590447832106,0.41025641025641024,0.6666666666666665,0.1825243508144051,0.12820512820512822,0.22480620155038764,0.2857142857142857,0.20926756352765322,0.28695652173913044,0.07142857142857142,0.0,0.04175365344467641,0.25,0.015540015540015542,0.0,0.7999999999999999,0.0,0.3333333333333333,0.045454545454545456,0.0,0.0,0.125,7.0
4499,0.20930232558139533,0.00322061191626409,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.16304347826086957,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.0,0.0,0.0,2.0
1103,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.3130434782608696,0.3571428571428571,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.2,0.125,3.0
3669,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,1.0
1097,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.1565217391304348,0.3571428571428571,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.2,0.125,3.0
1065,0.0,0.024154589371980676,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,1.0
1993,0.06976744186046512,0.0024154589371980675,0.0,0.24480712166172106,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.3130434782608696,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0007770007770007771,1.0,0.7999999999999999,0.3883495145631068,0.6666666666666666,0.0,0.0,0.0,0.0,2.0
1317,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.8227220041889501,0.7435897435897435,0.8892580287929126,0.0,0.47142692882603193,0.3652173913043478,0.3571428571428571,0.75,0.27139874739039666,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.13636363636363635,0.0,0.06666666666666667,0.1875,3.0
865,0.023255813953488372,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.11401671513105721,0.07692307692307693,0.07715023994093761,0.23809523809523808,0.15407611820167874,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.2222222222222222,0.06666666666666667,0.0625,1.0
3768,0.0,0.04911433172302738,0.018402920069761457,0.2753709198813056,0.15217391304347827,0.19833333333333333,0.20923945398132776,0.41025641025641024,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,1.0,3.885003885003886e-06,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
438,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.20178132053602293,0.02564102564102564,0.040236249538575124,0.09523809523809523,0.0689893066574681,0.1565217391304348,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.1111111111111111,0.13333333333333333,0.125,1.0
3597,0.023255813953488372,0.040257648953301126,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.32608695652173914,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
1615,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.2608695652173913,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,3.885003885003886e-05,0.0,0.8571428571428571,0.0,0.3333333333333333,0.09090909090909091,0.0,0.2,0.0625,9.0
2714,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3652173913043478,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0
3970,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.3652173913043478,0.07142857142857142,0.0,0.0,0.25,0.010101010101010102,0.0,0.8571428571428571,0.2912621359223301,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
2909,0.0,0.1288244766505636,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.2521503955100962,0.10256410256410256,0.18789221114802512,0.0,0.08278716798896171,0.4173913043478261,0.3214285714285714,0.3333333333333333,0.35490605427974947,0.0,0.0007770007770007771,0.0,0.8571428571428571,0.0,0.3333333333333333,0.0,0.0,0.0,0.0625,6.0
336,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0625,9.0
833,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.3210037212518047,0.41025641025641024,0.33554817275747506,0.2857142857142857,0.4323329883868,0.1565217391304348,0.21428571428571427,0.041666666666666664,0.04175365344467641,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.1111111111111111,0.13333333333333333,0.0,5.0
3229,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.19883278768530005,0.10256410256410256,0.18789221114802512,0.23809523809523808,0.17477291019891916,0.1565217391304348,0.10714285714285714,0.25,0.04175365344467641,0.25,0.009324009324009324,0.0,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,7.0
546,0.023255813953488372,0.13993558776167472,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.06793478260869565,0.42857142857142855,0.9749999999999999,1.0,0.5,0.013986013986013988,0.5,0.7999999999999999,0.5825242718446602,1.0,0.0,0.0,0.0,0.0,2.0
2079,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.41558045427740614,0.23076923076923075,0.2986341823551126,0.047619047619047616,0.1770725537541681,0.1565217391304348,0.3214285714285714,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.045454545454545456,0.0,0.06666666666666667,0.0625,3.0
952,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5980582524271845,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1114,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.06521739130434782,0.0020833333333333333,0.17759714563866436,0.2653846153846154,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.20869565217391306,0.3571428571428571,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.2,0.125,3.0
4173,0.18604651162790697,0.06322061191626409,0.045453592429166384,0.3026706231454006,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,1.0,2.331002331002331e-06,0.0,0.8571428571428571,0.6601941747572815,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1037,0.0,0.024154589371980676,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,1.0
3181,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.20869565217391306,0.46428571428571425,1.0,0.4384133611691023,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.6796116504854369,1.0,0.3181818181818182,0.1111111111111111,0.0,0.4375,4.0
3039,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.4307704821359579,0.30769230769230765,0.33554817275747506,0.047619047619047616,0.2207657813038979,0.6260869565217392,0.5,1.0,0.4384133611691023,0.0,0.00015540015540015543,1.0,0.5714285714285714,0.0,0.6666666666666666,0.2272727272727273,0.2222222222222222,0.06666666666666667,0.1875,3.0
3177,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.20869565217391306,0.46428571428571425,1.0,0.4384133611691023,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.6796116504854369,1.0,0.5,0.6666666666666666,0.0,0.375,4.0
3183,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.10434782608695653,0.0,0.0,0.020876826722338204,0.25,0.0038850038850038854,0.0,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3135,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.2608695652173913,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.6990291262135923,1.0,0.0,0.0,0.0,0.0,7.0
582,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.3688106228521464,0.3589743589743589,0.3724621631598376,0.047619047619047616,0.2506611475221341,0.2608695652173913,0.39285714285714285,0.375,0.16701461377870563,0.0,0.00023310023310023313,1.0,0.8571428571428571,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0
1640,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.7777777777777777,0.19002785855176202,0.28205128205128205,0.2617201919527501,0.3333333333333333,0.3127515235138553,0.10434782608695653,0.2857142857142857,0.08333333333333333,0.06263048016701461,0.0,0.00023310023310023313,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.06666666666666667,0.1875,8.0
2392,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8430363787949652,0.9999999999999999,0.926172019195275,0.09523809523809523,0.6484994825802001,0.1565217391304348,0.5357142857142857,1.0,0.5219206680584552,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
1365,0.20930232558139533,0.008051529790660225,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.8142857142857143,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
2682,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.3652173913043478,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
3332,0.0,0.08051529790660225,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.6695652173913044,0.0,0.0,0.020876826722338204,0.75,0.0271950271950272,1.0,0.8571428571428571,0.0,1.0,0.13636363636363635,0.0,0.0,0.25,1.0
1719,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.8227220041889501,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.2608695652173913,0.3571428571428571,0.75,0.27139874739039666,0.25,0.006216006216006217,1.0,0.8571428571428571,0.6310679611650485,0.6666666666666666,0.36363636363636365,0.0,0.4666666666666667,0.1875,3.0
